serial_no,order_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
11114,11431,1,7/10/2024,15:53:42,12,12,S,Veggie,Corn Cheese Pizza
11115,11432,1,7/10/2024,16:10:32,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11116,11432,1,7/10/2024,16:10:32,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11117,11435,1,7/10/2024,16:54:37,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11118,11435,1,7/10/2024,16:54:37,12.5,12.5,S,Supreme,Veg Special Pizza
11119,11435,1,7/10/2024,16:54:37,20.75,20.75,L,Classic,Paneer Cheese Pizza
11120,11437,2,7/10/2024,17:03:28,20.75,41.5,L,Supreme,Paneer Barbeque Pizza
11121,11439,1,7/10/2024,17:45:54,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11122,11439,1,7/10/2024,17:45:54,12,12,S,Veggie,Paneer Peppy Pizza
11123,11440,1,7/10/2024,18:03:55,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11124,11441,1,7/10/2024,18:12:15,16.75,16.75,M,Classic,Paneer Cheese Pizza
11125,11442,1,7/10/2024,18:17:43,12,12,S,Classic,Cheese Chilly Pizza
11126,11443,1,7/10/2024,18:24:21,12,12,S,Classic,Cheese Chilly Pizza
11127,11444,1,7/10/2024,18:24:56,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
11128,11446,1,7/10/2024,18:52:53,20.5,20.5,L,Classic,Cheese Chilly Pizza
11129,11447,1,7/10/2024,18:54:46,12,12,S,Classic,Cheese Chilly Pizza
11130,11451,1,7/10/2024,19:13:49,18.5,18.5,L,Veggie,Onion Cheese Pizza
11131,11452,1,7/10/2024,19:29:19,12,12,S,Veggie,Paneer Peppy Pizza
11132,11454,1,7/10/2024,19:59:19,20.5,20.5,L,Classic,Cheese Chilly Pizza
11133,11454,1,7/10/2024,19:59:19,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
11134,11455,1,7/10/2024,20:19:22,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11135,11459,1,7/10/2024,20:54:03,16,16,M,Classic,Cheese Chilly Pizza
11136,11460,1,7/10/2024,21:26:07,16.5,16.5,M,Supreme,Paneer Makhani Pizza
11137,11463,1,7/10/2024,22:03:06,20.75,20.75,L,Classic,Paneer Cheese Pizza
11138,11465,1,7/10/2024,22:20:47,20.5,20.5,L,Classic,Cheese Chilly Pizza
11139,11465,2,7/10/2024,22:20:47,12,24,S,Veggie,Paneer Peppy Pizza
11140,11466,1,7/10/2024,22:26:19,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11141,11467,1,7/10/2024,22:30:44,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11142,11467,1,7/10/2024,22:30:44,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11143,11467,1,7/10/2024,22:30:44,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
11144,11468,1,7/10/2024,22:37:56,20.75,20.75,L,Classic,Paneer Cheese Pizza
11145,11476,1,7/11/2024,13:03:45,16,16,M,Veggie,Paneer Peppy Pizza
11146,11476,1,7/11/2024,13:03:45,16,16,M,Veggie,Corn Cheese Pizza
11147,11478,1,7/11/2024,13:48:39,16,16,M,Classic,Cheese Chilly Pizza
11148,11478,1,7/11/2024,13:48:39,12,12,S,Classic,Cheese Chilly Pizza
11149,11478,1,7/11/2024,13:48:39,16.5,16.5,M,Supreme,Veg Special Pizza
11150,11478,1,7/11/2024,13:48:39,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11151,11481,1,7/11/2024,14:14:23,16,16,M,Classic,Cheese Chilly Pizza
11152,11483,1,7/11/2024,15:19:11,16,16,M,Classic,Cheese Chilly Pizza
11153,11486,1,7/11/2024,16:03:30,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
11154,11487,1,7/11/2024,16:05:35,12.5,12.5,S,Supreme,Veg Special Pizza
11155,11487,1,7/11/2024,16:05:35,20.75,20.75,L,Classic,Paneer Cheese Pizza
11156,11489,1,7/11/2024,16:10:07,18.5,18.5,L,Veggie,Onion Cheese Pizza
11157,11490,1,7/11/2024,16:30:45,16,16,M,Classic,Cheese Chilly Pizza
11158,11492,1,7/11/2024,16:40:06,16.5,16.5,M,Supreme,Veg Special Pizza
11159,11493,1,7/11/2024,17:26:25,16.75,16.75,M,Classic,Paneer Cheese Pizza
11160,11495,1,7/11/2024,17:36:02,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11161,11495,1,7/11/2024,17:36:02,12,12,S,Veggie,Paneer Peppy Pizza
11162,11495,1,7/11/2024,17:36:02,16.75,16.75,M,Classic,Paneer Cheese Pizza
11163,11497,1,7/11/2024,17:44:46,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
11164,11498,1,7/11/2024,18:04:40,20.75,20.75,L,Supreme,Veg Special Pizza
11165,11499,1,7/11/2024,18:10:42,16,16,M,Veggie,Corn Cheese Pizza
11166,11499,1,7/11/2024,18:10:42,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11167,11500,1,7/11/2024,18:12:12,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11168,11500,1,7/11/2024,18:12:12,20.75,20.75,L,Supreme,Veg Special Pizza
11169,11502,1,7/11/2024,18:51:59,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11170,11503,1,7/11/2024,18:52:06,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11171,11503,1,7/11/2024,18:52:06,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11172,11503,1,7/11/2024,18:52:06,16.75,16.75,M,Classic,Paneer Cheese Pizza
11173,11504,1,7/11/2024,19:15:47,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11174,11504,1,7/11/2024,19:15:47,20.75,20.75,L,Classic,Paneer Cheese Pizza
11175,11505,1,7/11/2024,19:23:45,18.5,18.5,L,Veggie,Onion Cheese Pizza
11176,11506,1,7/11/2024,19:32:59,12.5,12.5,S,Supreme,Capsicum Cheese Pizza
11177,11507,1,7/11/2024,19:41:07,12,12,S,Veggie,Paneer Peppy Pizza
11178,11507,1,7/11/2024,19:41:07,20.25,20.25,L,Veggie,Corn Cheese Pizza
11179,11507,1,7/11/2024,19:41:07,20.75,20.75,L,Supreme,Veg Special Pizza
11180,11508,1,7/11/2024,19:51:12,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11181,11509,1,7/11/2024,19:58:13,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11182,11512,1,7/11/2024,20:12:53,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11183,11513,1,7/11/2024,20:18:09,20.25,20.25,L,Veggie,Paneer Peppy Pizza
11184,11515,1,7/11/2024,20:39:51,18.5,18.5,L,Veggie,Onion Cheese Pizza
11185,11516,1,7/11/2024,20:40:51,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11186,11516,1,7/11/2024,20:40:51,16,16,M,Veggie,Paneer Peppy Pizza
11187,11517,1,7/11/2024,20:43:19,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11188,11517,1,7/11/2024,20:43:19,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11189,11518,1,7/11/2024,20:55:04,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11190,11518,1,7/11/2024,20:55:04,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
11191,11518,1,7/11/2024,20:55:04,12.5,12.5,S,Supreme,Veg Special Pizza
11192,11519,1,7/11/2024,21:16:31,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
11193,11519,1,7/11/2024,21:16:31,20.75,20.75,L,Classic,Paneer Cheese Pizza
11194,11521,1,7/11/2024,21:53:57,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11195,11521,1,7/11/2024,21:53:57,16.5,16.5,M,Supreme,Veg Special Pizza
11196,11522,1,7/11/2024,22:18:23,12,12,S,Classic,Paneer Peri Peri Pizza
11197,11524,1,7/12/2024,11:52:33,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11198,11525,1,7/12/2024,12:13:11,20.75,20.75,L,Supreme,Paneer Makhani Pizza
11199,11526,1,7/12/2024,12:31:18,16,16,M,Veggie,Corn Cheese Pizza
11200,11526,1,7/12/2024,12:31:18,12,12,S,Classic,Paneer Peri Peri Pizza
11201,11528,1,7/12/2024,13:02:12,16,16,M,Classic,Cheese Chilly Pizza
11202,11530,1,7/12/2024,13:20:48,16.75,16.75,M,Classic,Paneer Cheese Pizza
11203,11531,1,7/12/2024,13:22:39,16,16,M,Classic,Cheese Chilly Pizza
11204,11531,1,7/12/2024,13:22:39,16,16,M,Veggie,Paneer Peppy Pizza
11205,11532,1,7/12/2024,13:27:45,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11206,11532,1,7/12/2024,13:27:45,20.75,20.75,L,Classic,Paneer Cheese Pizza
11207,11533,1,7/12/2024,13:29:10,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11208,11534,1,7/12/2024,13:34:42,16,16,M,Classic,Cheese Chilly Pizza
11209,11534,1,7/12/2024,13:34:42,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
11210,11535,1,7/12/2024,13:53:38,12.5,12.5,S,Supreme,Veg Special Pizza
11211,11538,1,7/12/2024,14:17:07,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11212,11539,1,7/12/2024,14:39:17,20.5,20.5,L,Classic,Cheese Chilly Pizza
11213,11541,1,7/12/2024,16:25:25,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
11214,11542,1,7/12/2024,16:30:36,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11215,11543,1,7/12/2024,16:37:10,18.5,18.5,L,Veggie,Onion Cheese Pizza
11216,11543,1,7/12/2024,16:37:10,20.75,20.75,L,Classic,Paneer Cheese Pizza
11217,11546,1,7/12/2024,16:53:07,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
11218,11546,1,7/12/2024,16:53:07,16.5,16.5,M,Supreme,Paneer Makhani Pizza
11219,11547,1,7/12/2024,16:59:17,18.5,18.5,L,Veggie,Onion Cheese Pizza
11220,11547,1,7/12/2024,16:59:17,16.5,16.5,M,Supreme,Paneer Makhani Pizza
11221,11549,1,7/12/2024,17:04:28,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11222,11552,1,7/12/2024,17:32:22,16.75,16.75,M,Classic,Paneer Cheese Pizza
11223,11553,1,7/12/2024,17:48:25,12,12,S,Classic,Cheese Chilly Pizza
11224,11553,1,7/12/2024,17:48:25,20.75,20.75,L,Classic,Paneer Cheese Pizza
11225,11554,1,7/12/2024,17:58:46,16,16,M,Classic,Paneer Peri Peri Pizza
11226,11555,1,7/12/2024,17:58:57,16,16,M,Classic,Cheese Chilly Pizza
11227,11556,1,7/12/2024,18:04:11,12,12,S,Classic,Cheese Chilly Pizza
11228,11557,1,7/12/2024,18:09:03,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11229,11558,1,7/12/2024,18:31:48,12,12,S,Veggie,Paneer Peppy Pizza
11230,11558,1,7/12/2024,18:31:48,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
11231,11560,1,7/12/2024,18:38:14,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11232,11560,1,7/12/2024,18:38:14,18.5,18.5,L,Veggie,Onion Cheese Pizza
11233,11560,1,7/12/2024,18:38:14,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11234,11561,1,7/12/2024,18:38:47,12,12,S,Veggie,Paneer Peppy Pizza
11235,11561,1,7/12/2024,18:38:47,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11236,11562,1,7/12/2024,18:41:14,20.25,20.25,L,Veggie,Corn Cheese Pizza
11237,11562,1,7/12/2024,18:41:14,20.75,20.75,L,Classic,Paneer Cheese Pizza
11238,11562,1,7/12/2024,18:41:14,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11239,11563,1,7/12/2024,18:43:52,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11240,11565,1,7/12/2024,18:52:04,12.5,12.5,S,Supreme,Veg Special Pizza
11241,11566,1,7/12/2024,19:15:20,16,16,M,Veggie,Corn Cheese Pizza
11242,11567,1,7/12/2024,19:52:36,16,16,M,Classic,Cheese Chilly Pizza
11243,11567,1,7/12/2024,19:52:36,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11244,11569,1,7/12/2024,20:41:47,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
11245,11572,1,7/12/2024,21:08:50,16.5,16.5,M,Supreme,Veg Special Pizza
11246,11572,1,7/12/2024,21:08:50,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11247,11576,1,7/12/2024,22:09:07,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11248,11577,1,7/12/2024,22:09:09,16.5,16.5,M,Supreme,Paneer Makhani Pizza
11249,11578,1,7/12/2024,22:10:14,12.5,12.5,S,Supreme,Paneer Makhani Pizza
11250,11579,1,7/12/2024,22:17:01,12.5,12.5,S,Supreme,Capsicum Cheese Pizza
11251,11580,1,7/12/2024,23:02:51,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
11252,11580,1,7/12/2024,23:02:51,16.5,16.5,M,Supreme,Veg Special Pizza
11253,11581,1,7/13/2024,11:18:43,20.75,20.75,L,Supreme,Veg Special Pizza
11254,11584,1,7/13/2024,11:28:51,20.75,20.75,L,Classic,Paneer Cheese Pizza
11255,11585,1,7/13/2024,11:31:29,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11256,11586,1,7/13/2024,11:38:36,16,16,M,Classic,Cheese Chilly Pizza
11257,11586,1,7/13/2024,11:38:36,18.5,18.5,L,Veggie,Onion Cheese Pizza
11258,11587,1,7/13/2024,11:39:55,12.5,12.5,S,Supreme,Capsicum Cheese Pizza
11259,11587,1,7/13/2024,11:39:55,12.5,12.5,S,Supreme,Veg Special Pizza
11260,11587,1,7/13/2024,11:39:55,20.75,20.75,L,Classic,Paneer Cheese Pizza
11261,11588,1,7/13/2024,11:45:51,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11262,11594,1,7/13/2024,12:04:37,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11263,11594,1,7/13/2024,12:04:37,20.75,20.75,L,Supreme,Paneer Makhani Pizza
11264,11594,1,7/13/2024,12:04:37,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
11265,11595,1,7/13/2024,12:09:47,20.75,20.75,L,Supreme,Veg Special Pizza
11266,11595,1,7/13/2024,12:09:47,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11267,11596,1,7/13/2024,12:11:51,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11268,11599,2,7/13/2024,13:37:50,16,32,M,Classic,Cheese Chilly Pizza
11269,11599,1,7/13/2024,13:37:50,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11270,11599,1,7/13/2024,13:37:50,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
11271,11599,1,7/13/2024,13:37:50,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11272,11599,1,7/13/2024,13:37:50,20.75,20.75,L,Supreme,Veg Special Pizza
11273,11599,1,7/13/2024,13:37:50,16.75,16.75,M,Classic,Paneer Cheese Pizza
11274,11601,1,7/13/2024,13:47:09,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11275,11602,1,7/13/2024,13:50:20,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11276,11603,1,7/13/2024,13:53:58,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11277,11603,1,7/13/2024,13:53:58,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
11278,11605,1,7/13/2024,14:30:53,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11279,11605,1,7/13/2024,14:30:53,20.75,20.75,L,Classic,Paneer Cheese Pizza
11280,11606,1,7/13/2024,15:01:18,16,16,M,Classic,Cheese Chilly Pizza
11281,11606,1,7/13/2024,15:01:18,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11282,11608,1,7/13/2024,15:33:26,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11283,11610,1,7/13/2024,16:08:36,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11284,11610,1,7/13/2024,16:08:36,16.5,16.5,M,Supreme,Veg Special Pizza
11285,11611,1,7/13/2024,16:15:28,20.5,20.5,L,Classic,Cheese Chilly Pizza
11286,11611,1,7/13/2024,16:15:28,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11287,11612,1,7/13/2024,16:23:39,18.5,18.5,L,Veggie,Onion Cheese Pizza
11288,11612,1,7/13/2024,16:23:39,16,16,M,Veggie,Corn Cheese Pizza
11289,11613,1,7/13/2024,16:38:34,12.5,12.5,S,Supreme,Veg Special Pizza
11290,11614,1,7/13/2024,17:11:41,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11291,11616,1,7/13/2024,17:28:25,12,12,S,Classic,Cheese Chilly Pizza
11292,11617,1,7/13/2024,17:34:28,16,16,M,Classic,Paneer Peri Peri Pizza
11293,11619,1,7/13/2024,17:54:33,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11294,11620,1,7/13/2024,18:05:54,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11295,11620,1,7/13/2024,18:05:54,12.5,12.5,S,Supreme,Capsicum Cheese Pizza
11296,11623,1,7/13/2024,18:27:55,18.5,18.5,L,Veggie,Onion Cheese Pizza
11297,11623,1,7/13/2024,18:27:55,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11298,11624,1,7/13/2024,18:32:37,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11299,11625,1,7/13/2024,18:41:42,16.5,16.5,M,Supreme,Veg Special Pizza
11300,11628,1,7/13/2024,19:15:35,18.5,18.5,L,Veggie,Onion Cheese Pizza
11301,11628,1,7/13/2024,19:15:35,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11302,11629,1,7/13/2024,19:23:12,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11303,11629,1,7/13/2024,19:23:12,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11304,11630,1,7/13/2024,19:44:50,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11305,11632,1,7/13/2024,19:51:28,20.75,20.75,L,Classic,Paneer Cheese Pizza
11306,11633,1,7/13/2024,20:19:31,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11307,11634,1,7/13/2024,21:16:50,12,12,S,Veggie,Corn Cheese Pizza
11308,11635,1,7/14/2024,11:27:09,18.5,18.5,L,Veggie,Onion Cheese Pizza
11309,11636,1,7/14/2024,11:33:28,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11310,11637,1,7/14/2024,11:56:49,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11311,11638,1,7/14/2024,11:57:35,16,16,M,Veggie,Corn Cheese Pizza
11312,11639,1,7/14/2024,12:04:06,18.5,18.5,L,Veggie,Onion Cheese Pizza
11313,11639,2,7/14/2024,12:04:06,16.5,33,M,Supreme,Veg Special Pizza
11314,11640,1,7/14/2024,12:10:47,16,16,M,Veggie,Corn Cheese Pizza
11315,11641,1,7/14/2024,12:11:07,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
11316,11642,1,7/14/2024,12:22:22,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11317,11644,1,7/14/2024,12:55:41,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11318,11646,1,7/14/2024,12:58:04,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11319,11647,1,7/14/2024,12:59:14,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11320,11648,1,7/14/2024,13:00:55,20.25,20.25,L,Veggie,Paneer Peppy Pizza
11321,11648,1,7/14/2024,13:00:55,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
11322,11652,1,7/14/2024,13:15:57,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11323,11655,1,7/14/2024,13:36:45,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11324,11655,1,7/14/2024,13:36:45,18.5,18.5,L,Veggie,Onion Cheese Pizza
11325,11655,1,7/14/2024,13:36:45,16,16,M,Veggie,Corn Cheese Pizza
11326,11655,1,7/14/2024,13:36:45,20.75,20.75,L,Supreme,Veg Special Pizza
11327,11655,1,7/14/2024,13:36:45,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11328,11656,1,7/14/2024,13:47:16,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11329,11657,1,7/14/2024,14:03:28,18.5,18.5,L,Veggie,Onion Cheese Pizza
11330,11658,1,7/14/2024,14:11:45,20.75,20.75,L,Classic,Paneer Cheese Pizza
11331,11662,1,7/14/2024,15:36:24,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
11332,11663,1,7/14/2024,15:48:22,16.5,16.5,M,Supreme,Veg Special Pizza
11333,11666,1,7/14/2024,16:14:43,18.5,18.5,L,Veggie,Onion Cheese Pizza
11334,11667,1,7/14/2024,16:37:35,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11335,11667,1,7/14/2024,16:37:35,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11336,11669,1,7/14/2024,17:08:30,12.5,12.5,S,Supreme,Paneer Makhani Pizza
11337,11670,1,7/14/2024,17:13:03,18.5,18.5,L,Veggie,Onion Cheese Pizza
11338,11673,1,7/14/2024,18:37:22,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11339,11673,1,7/14/2024,18:37:22,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11340,11675,1,7/14/2024,19:05:03,16,16,M,Veggie,Paneer Peppy Pizza
11341,11675,1,7/14/2024,19:05:03,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11342,11676,1,7/14/2024,19:07:51,18.5,18.5,L,Veggie,Onion Cheese Pizza
11343,11676,1,7/14/2024,19:07:51,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11344,11677,1,7/14/2024,19:20:16,12.5,12.5,S,Supreme,Veg Special Pizza
11345,11678,1,7/14/2024,19:35:55,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
11346,11680,1,7/14/2024,19:39:40,12.5,12.5,S,Supreme,Veg Special Pizza
11347,11681,1,7/14/2024,19:40:46,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11348,11683,1,7/14/2024,19:47:01,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11349,11684,1,7/14/2024,19:52:25,12.75,12.75,S,Classic,Paneer Cheese Pizza
11350,11685,1,7/14/2024,19:53:12,16,16,M,Veggie,Paneer Peppy Pizza
11351,11686,1,7/14/2024,20:02:00,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11352,11688,1,7/14/2024,20:54:37,12,12,S,Classic,Cheese Chilly Pizza
11353,11689,1,7/14/2024,20:57:33,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11354,11690,1,7/14/2024,21:13:22,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11355,11690,1,7/14/2024,21:13:22,18.5,18.5,L,Veggie,Onion Cheese Pizza
11356,11690,1,7/14/2024,21:13:22,16.5,16.5,M,Supreme,Veg Special Pizza
11357,11691,1,7/14/2024,21:14:05,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
11358,11693,1,7/14/2024,22:29:25,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11359,11696,1,7/15/2024,11:47:38,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11360,11697,1,7/15/2024,11:49:26,16.5,16.5,M,Supreme,Veg Special Pizza
11361,11698,1,7/15/2024,12:03:28,12,12,S,Classic,Paneer Peri Peri Pizza
11362,11699,1,7/15/2024,12:05:13,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11363,11699,1,7/15/2024,12:05:13,12.75,12.75,S,Classic,Paneer Cheese Pizza
11364,11703,1,7/15/2024,12:24:20,16.5,16.5,M,Supreme,Veg Special Pizza
11365,11706,1,7/15/2024,12:34:23,20.25,20.25,L,Veggie,Corn Cheese Pizza
11366,11706,1,7/15/2024,12:34:23,20.75,20.75,L,Classic,Paneer Cheese Pizza
11367,11706,1,7/15/2024,12:34:23,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11368,11707,1,7/15/2024,12:39:00,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11369,11708,1,7/15/2024,13:00:12,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11370,11712,1,7/15/2024,13:35:26,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11371,11712,1,7/15/2024,13:35:26,16,16,M,Classic,Cheese Chilly Pizza
11372,11714,1,7/15/2024,13:53:01,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11373,11715,1,7/15/2024,14:25:22,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
11374,11715,1,7/15/2024,14:25:22,12.5,12.5,S,Supreme,Paneer Makhani Pizza
11375,11715,1,7/15/2024,14:25:22,16.75,16.75,M,Classic,Paneer Cheese Pizza
11376,11715,1,7/15/2024,14:25:22,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
11377,11717,1,7/15/2024,14:35:07,16,16,M,Classic,Cheese Chilly Pizza
11378,11717,1,7/15/2024,14:35:07,12.75,12.75,S,Classic,Paneer Cheese Pizza
11379,11718,1,7/15/2024,15:17:43,12,12,S,Classic,Cheese Chilly Pizza
11380,11721,1,7/15/2024,15:45:33,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11381,11721,1,7/15/2024,15:45:33,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
11382,11725,1,7/15/2024,16:03:05,12.75,12.75,S,Classic,Paneer Tandoori Pizza
11383,11725,1,7/15/2024,16:03:05,16,16,M,Classic,Cheese Chilly Pizza
11384,11726,1,7/15/2024,16:07:09,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
11385,11727,1,7/15/2024,16:10:24,16,16,M,Classic,Cheese Chilly Pizza
11386,11727,1,7/15/2024,16:10:24,20.75,20.75,L,Supreme,Paneer Makhani Pizza
11387,11728,1,7/15/2024,16:26:22,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
11388,11728,1,7/15/2024,16:26:22,16.5,16.5,M,Supreme,Paneer Makhani Pizza
11389,11729,1,7/15/2024,16:35:14,16.75,16.75,M,Classic,Paneer Tandoori Pizza
11390,11729,1,7/15/2024,16:35:14,18.5,18.5,L,Veggie,Onion Cheese Pizza
11391,11730,1,7/15/2024,16:42:22,16,16,M,Veggie,Corn Cheese Pizza
11392,11730,1,7/15/2024,16:42:22,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
11393,11734,1,7/15/2024,17:22:04,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
11394,11738,1,7/15/2024,17:45:39,20.25,20.25,L,Veggie,Corn Cheese Pizza
11395,11738,1,7/15/2024,17:45:39,12,12,S,Veggie,Corn Cheese Pizza
11396,11740,1,7/15/2024,18:26:50,20.75,20.75,L,Classic,Paneer Cheese Pizza
11397,11741,1,7/15/2024,18:32:58,12.75,12.75,S,Classic,Paneer Cheese Pizza
11398,11747,1,7/15/2024,20:11:26,12,12,S,Veggie,Paneer Peppy Pizza
11399,11749,1,7/15/2024,21:08:53,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11400,11750,1,7/15/2024,21:38:29,18.5,18.5,L,Veggie,Onion Cheese Pizza
11401,11751,1,7/15/2024,21:45:35,20.75,20.75,L,Classic,Paneer Tandoori Pizza
11402,11752,1,7/15/2024,21:47:30,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
11403,11753,1,7/15/2024,22:10:11,16,16,M,Classic,Cheese Chilly Pizza
